4.630208333,10
4.713541667,10.3
4.796875,9.9
4.796875,10.2
4.796875,10.2
4.796875,10.3
4.796875,10.4
4.796875,10.7
4.880208333,10
4.880208333,10.1
4.880208333,10.2
4.880208333,10.2
4.880208333,10.3
4.880208333,10.3
4.880208333,10.3
4.880208333,10.4
4.880208333,10.5
4.880208333,10.6
4.880208333,10.7
4.880208333,10.7
4.880208333,10.8
4.880208333,10.8
4.880208333,11
4.880208333,11
4.880208333,11.1
4.880208333,11.1
4.880208333,11.1
4.880208333,11.2
4.880208333,11.2
4.880208333,11.2
4.880208333,11.3
4.963541667,9.9
4.963541667,10
4.963541667,10
4.963541667,10.1
4.963541667,10.1
4.963541667,10.1
4.963541667,10.2
4.963541667,10.2
4.963541667,10.3
4.963541667,10.3
4.963541667,10.4
4.963541667,10.4
4.963541667,10.5
4.963541667,10.5
4.963541667,10.5
4.963541667,10.6
4.963541667,10.6
4.963541667,10.6
4.963541667,10.6
4.963541667,10.7
4.963541667,10.7
4.963541667,10.7
4.963541667,10.7
4.963541667,10.8
4.963541667,10.8
4.963541667,10.8
4.963541667,10.8
4.963541667,10.8
4.963541667,10.9
4.963541667,10.9
4.963541667,11
4.963541667,11
4.963541667,11
4.963541667,11
4.963541667,11
4.963541667,11
4.963541667,11.1
4.963541667,11.1
4.963541667,11.1
4.963541667,11.2
4.963541667,11.2
4.963541667,11.4
4.963541667,11.4
4.963541667,11.4
4.963541667,11.6
4.963541667,11.6
4.963541667,11.8
4.963541667,11.9
5.046875,9.5
5.046875,10.1
5.046875,10.2
5.046875,10.3
5.046875,10.3
5.046875,10.4
5.046875,10.4
5.046875,10.4
5.046875,10.5
5.046875,10.5
5.046875,10.5
5.046875,10.5
5.046875,10.5
5.046875,10.5
5.046875,10.5
5.046875,10.6
5.046875,10.6
5.046875,10.6
5.046875,10.6
5.046875,10.6
5.046875,10.7
5.046875,10.7
5.046875,10.7
5.046875,10.7
5.046875,10.7
5.046875,10.7
5.046875,10.7
5.046875,10.7
5.046875,10.7
5.046875,10.8
5.046875,10.8
5.046875,10.8
5.046875,10.8
5.046875,10.8
5.046875,10.8
5.046875,10.9
5.046875,10.9
5.046875,10.9
5.046875,10.9
5.046875,10.9
5.046875,10.9
5.046875,11
5.046875,11
5.046875,11
5.046875,11
5.046875,11
5.046875,11
5.046875,11
5.046875,11
5.046875,11
5.046875,11
5.046875,11
5.046875,11
5.046875,11.1
5.046875,11.1
5.046875,11.1
5.046875,11.1
5.046875,11.1
5.046875,11.1
5.046875,11.1
5.046875,11.1
5.046875,11.1
5.046875,11.1
5.046875,11.1
5.046875,11.1
5.046875,11.2
5.046875,11.2
5.046875,11.2
5.046875,11.2
5.046875,11.2
5.046875,11.2
5.046875,11.2
5.046875,11.3
5.046875,11.3
5.046875,11.3
5.046875,11.3
5.046875,11.3
5.046875,11.4
5.046875,11.4
5.046875,11.4
5.046875,11.4
5.046875,11.5
5.046875,11.5
5.046875,11.5
5.046875,11.5
5.046875,11.5
5.046875,11.6
5.046875,11.7
5.046875,11.7
5.046875,11.9
5.130208333,9.8
5.130208333,9.9
5.130208333,10
5.130208333,10
5.130208333,10.3
5.130208333,10.3
5.130208333,10.3
5.130208333,10.4
5.130208333,10.4
5.130208333,10.4
5.130208333,10.5
5.130208333,10.5
5.130208333,10.5
5.130208333,10.5
5.130208333,10.5
5.130208333,10.5
5.130208333,10.6
5.130208333,10.6
5.130208333,10.6
5.130208333,10.6
5.130208333,10.6
5.130208333,10.6
5.130208333,10.6
5.130208333,10.6
5.130208333,10.6
5.130208333,10.7
5.130208333,10.7
5.130208333,10.7
5.130208333,10.7
5.130208333,10.7
5.130208333,10.7
5.130208333,10.7
5.130208333,10.7
5.130208333,10.7
5.130208333,10.7
5.130208333,10.7
5.130208333,10.7
5.130208333,10.7
5.130208333,10.7
5.130208333,10.8
5.130208333,10.8
5.130208333,10.8
5.130208333,10.8
5.130208333,10.8
5.130208333,10.8
5.130208333,10.8
5.130208333,10.8
5.130208333,10.8
5.130208333,10.8
5.130208333,10.8
5.130208333,10.8
5.130208333,10.8
5.130208333,10.8
5.130208333,10.9
5.130208333,10.9
5.130208333,10.9
5.130208333,10.9
5.130208333,10.9
5.130208333,10.9
5.130208333,10.9
5.130208333,10.9
5.130208333,10.9
5.130208333,10.9
5.130208333,10.9
5.130208333,10.9
5.130208333,10.9
5.130208333,10.9
5.130208333,11
5.130208333,11
5.130208333,11
5.130208333,11
5.130208333,11
5.130208333,11
5.130208333,11
5.130208333,11
5.130208333,11
5.130208333,11
5.130208333,11
5.130208333,11
5.130208333,11
5.130208333,11
5.130208333,11
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.1
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.2
5.130208333,11.3
5.130208333,11.3
5.130208333,11.3
5.130208333,11.3
5.130208333,11.3
5.130208333,11.3
5.130208333,11.3
5.130208333,11.3
5.130208333,11.3
5.130208333,11.3
5.130208333,11.4
5.130208333,11.4
5.130208333,11.4
5.130208333,11.4
5.130208333,11.4
5.130208333,11.4
5.130208333,11.4
5.130208333,11.4
5.130208333,11.4
5.130208333,11.5
5.130208333,11.5
5.130208333,11.5
5.130208333,11.5
5.130208333,11.5
5.130208333,11.5
5.130208333,11.5
5.130208333,11.5
5.130208333,11.5
5.130208333,11.5
5.130208333,11.5
5.130208333,11.6
5.130208333,11.6
5.130208333,11.6
5.130208333,11.6
5.130208333,11.7
5.130208333,11.7
5.130208333,11.7
5.130208333,11.7
5.130208333,11.7
5.130208333,11.7
5.130208333,11.7
5.130208333,11.7
5.130208333,11.7
5.130208333,11.8
5.130208333,11.8
5.130208333,11.9
5.130208333,11.9
5.130208333,12
5.130208333,12.2
5.130208333,12.4
5.213541667,10.1
5.213541667,10.2
5.213541667,10.2
5.213541667,10.3
5.213541667,10.3
5.213541667,10.3
5.213541667,10.3
5.213541667,10.3
5.213541667,10.4
5.213541667,10.4
5.213541667,10.4
5.213541667,10.4
5.213541667,10.5
5.213541667,10.5
5.213541667,10.5
5.213541667,10.5
5.213541667,10.6
5.213541667,10.6
5.213541667,10.6
5.213541667,10.6
5.213541667,10.6
5.213541667,10.6
5.213541667,10.6
5.213541667,10.6
5.213541667,10.6
5.213541667,10.6
5.213541667,10.6
5.213541667,10.6
5.213541667,10.6
5.213541667,10.6
5.213541667,10.7
5.213541667,10.7
5.213541667,10.7
5.213541667,10.7
5.213541667,10.7
5.213541667,10.7
5.213541667,10.7
5.213541667,10.7
5.213541667,10.7
5.213541667,10.7
5.213541667,10.7
5.213541667,10.7
5.213541667,10.7
5.213541667,10.7
5.213541667,10.7
5.213541667,10.7
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.8
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,10.9
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.1
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.2
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.3
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.4
5.213541667,11.5
5.213541667,11.5
5.213541667,11.5
5.213541667,11.5
5.213541667,11.5
5.213541667,11.5
5.213541667,11.5
5.213541667,11.5
5.213541667,11.5
5.213541667,11.5
5.213541667,11.5
5.213541667,11.5
5.213541667,11.5
5.213541667,11.5
5.213541667,11.5
5.213541667,11.5
5.213541667,11.5
5.213541667,11.6
5.213541667,11.6
5.213541667,11.6
5.213541667,11.6
5.213541667,11.6
5.213541667,11.6
5.213541667,11.6
5.213541667,11.6
5.213541667,11.6
5.213541667,11.6
5.213541667,11.6
5.213541667,11.6
5.213541667,11.6
5.213541667,11.7
5.213541667,11.7
5.213541667,11.7
5.213541667,11.7
5.213541667,11.7
5.213541667,11.7
5.213541667,11.7
5.213541667,11.7
5.213541667,11.7
5.213541667,11.7
5.213541667,11.7
5.213541667,11.7
5.213541667,11.7
5.213541667,11.7
5.213541667,11.7
5.213541667,11.7
5.213541667,11.7
5.213541667,11.8
5.213541667,11.8
5.213541667,11.8
5.213541667,11.8
5.213541667,11.8
5.213541667,11.8
5.213541667,11.8
5.213541667,11.8
5.213541667,11.8
5.213541667,11.8
5.213541667,11.8
5.213541667,11.9
5.213541667,11.9
5.213541667,11.9
5.213541667,11.9
5.213541667,11.9
5.213541667,11.9
5.213541667,11.9
5.213541667,11.9
5.213541667,11.9
5.213541667,11.9
5.213541667,11.9
5.213541667,11.9
5.213541667,12
5.213541667,12
5.213541667,12
5.213541667,12
5.213541667,12.1
5.213541667,12.1
5.213541667,12.2
5.213541667,12.2
5.213541667,12.4
5.213541667,12.5
5.296875,10.1
5.296875,10.4
5.296875,10.4
5.296875,10.4
5.296875,10.5
5.296875,10.5
5.296875,10.5
5.296875,10.6
5.296875,10.6
5.296875,10.6
5.296875,10.6
5.296875,10.6
5.296875,10.6
5.296875,10.7
5.296875,10.7
5.296875,10.7
5.296875,10.7
5.296875,10.7
5.296875,10.7
5.296875,10.7
5.296875,10.7
5.296875,10.7
5.296875,10.7
5.296875,10.7
5.296875,10.7
5.296875,10.7
5.296875,10.7
5.296875,10.7
5.296875,10.8
5.296875,10.8
5.296875,10.8
5.296875,10.8
5.296875,10.8
5.296875,10.8
5.296875,10.8
5.296875,10.8
5.296875,10.8
5.296875,10.8
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,10.9
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.1
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.2
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.3
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.4
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.5
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.6
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.7
5.296875,11.8
5.296875,11.8
5.296875,11.8
5.296875,11.8
5.296875,11.8
5.296875,11.8
5.296875,11.8
5.296875,11.8
5.296875,11.8
5.296875,11.8
5.296875,11.8
5.296875,11.8
5.296875,11.8
5.296875,11.8
